1,173.5122,173.5122,173.5122,BuildUp3,47,0.311,0.0,False,9.0,2.01,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
1,173.5123,173.5123,173.5123,BuildUp3,43,0.288,0.0,False,8.0,4.02,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
2,177.1335,177.1335,177.1335,BuildUp3,40,0.266,0.0,False,7.0,6.03,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
2,104.0441,24.55273,183.5355,BuildUp3,37,0.244,0.0,False,6.0,8.06,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
2,104.063,19.95913,188.1668,BuildUp3,33,0.221,0.0,False,4.9,10.06,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
2,101.6035,10.66312,192.5438,BuildUp3,30,0.199,0.0,False,3.9,12.06,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,40,200,15,90,100,100
3,142.6326,5.52049,226.3448,BuildUp3,27,0.177,0.0,False,2.9,14.08,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,40,200,15,90,100,100
3,140.9332,3.2839,219.593,BuildUp3,25,0.167,0.0,False,1.9,16.11,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,40,200,15,90,100,100
3,140.3111,7.240093,211.9813,BuildUp3,25,0.167,0.0,True,0.1,18.14,2.01,-0.98,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,40,200,15,90,99,100
3,132.2627,3.10181,199.1785,BuildUp3,25,0.167,0.0,True,1.1,20.15,2.01,-0.98,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,40,200,15,90,99,100
3,126.669,6.910135,189.0835,BuildUp3,25,0.167,0.0,True,2.1,22.18,2.02,-0.96,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,40,200,15,90,98,100
3,118.9333,4.107008,183.9257,BuildUp3,25,0.167,0.0,True,3.1,24.20,2.02,-0.96,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,39,200,15,90,98,100
