1,173.5122,173.5122,173.5122,BuildUp3,47,0.311,0.0,False,9.0,2.01,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
1,173.5123,173.5123,173.5123,BuildUp3,43,0.288,0.0,False,8.0,4.02,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
2,177.1335,177.1335,177.1335,BuildUp3,40,0.266,0.0,False,7.0,6.03,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
2,104.0441,24.55273,183.5355,BuildUp3,37,0.244,0.0,False,6.0,8.06,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
2,104.063,19.95913,188.1668,BuildUp3,33,0.221,0.0,False,4.9,10.06,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,200,15,90,100,100
2,101.6035,10.66312,192.5438,BuildUp3,30,0.199,0.0,False,3.9,12.06,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,40,200,15,90,100,100
3,142.6326,5.52049,226.3448,BuildUp3,27,0.177,0.0,False,2.9,14.08,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,40,200,15,90,100,100
3,140.9332,3.2839,219.593,BuildUp3,25,0.167,0.0,False,1.9,16.11,2.00,-1.00,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,40,200,15,90,100,100
3,140.3111,7.240093,211.9813,BuildUp3,25,0.167,0.0,True,0.1,18.14,2.01,-0.98,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,40,200,15,90,99,100
3,132.2627,3.10181,199.1785,BuildUp3,25,0.167,0.0,True,1.1,20.15,2.01,-0.98,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,40,200,15,90,99,100
3,126.669,6.910135,189.0835,BuildUp3,25,0.167,0.0,True,2.1,22.18,2.02,-0.96,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,40,200,15,90,98,100
3,118.9333,4.107008,183.9257,BuildUp3,25,0.167,0.0,True,3.1,24.20,2.02,-0.96,-1.00,False,False,False,0,2,000,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,39,200,15,90,98,100
3,176.2239,155.3394,196.6253,Peak,25,0.167,6.4,True,4.1,24.45,-0.97,-0.96,-0.99,False,False,False,1,2,100,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,36,200,15,90,98,100
3,170.5635,150.485,190.4464,Peak,25,0.167,5.4,True,5.1,23.46,-0.97,-0.96,-0.99,False,False,False,1,2,100,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,36,200,15,90,98,100
3,159.6408,141.0763,178.9944,Peak,25,0.167,4.4,True,6.1,22.49,-0.97,-0.96,-0.99,False,False,False,1,2,100,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,36,200,15,90,98,100
3,147.5764,128.2859,167.7925,Peak,25,0.167,3.4,True,7.1,21.50,-0.97,-0.96,-0.99,False,False,False,1,2,100,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,36,200,15,90,98,100
3,135.5147,116.5809,155.2816,Peak,25,0.167,2.4,True,8.1,20.53,-0.97,-0.96,-0.99,False,False,False,1,2,100,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,36,200,15,90,98,100
3,126.3811,108.4488,144.7737,Peak,25,0.167,1.4,True,9.1,19.54,-0.97,-0.96,-0.99,False,False,False,1,2,100,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,36,200,15,90,98,100
4,107.0924,85.45515,131.2659,Peak,25,0.167,0.4,True,10.1,18.56,-0.97,-0.96,-0.99,False,False,False,1,2,100,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,36,200,15,90,98,100
4,97.06197,80.56361,118.2391,Relax,25,0.167,0.0,True,10.5,14.27,-6.24,-0.96,-1.52,False,False,False,1,2,100,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,36,320,15,155,98,100
4,87.71931,73.17593,105.4826,Relax,25,0.167,0.0,True,10.5,8.00,-6.24,-0.96,-1.52,False,False,False,1,2,100,True,False,0.00,0.00,0.00,0.55,0.02,0.20,-1.52,0.20,0.10,36,320,15,155,98,100
